method,alpha,n,token_coverage,mean_set_size,mean_codebook_quant_l2,p90_codebook_quant_l2,top1_action_l2_mean,top1_action_l2_p90,set_oracle_action_l2_mean,set_oracle_action_l2_p90,action_l2_improvement_vs_top1,mean_set_action_diameter,p90_set_action_diameter,empty_set_rate,file,run_dir
prompt_only_top1,0.1,2473,0.1006874241811564,1.0,13.675950050354004,21.195724487304688,100.49085235595705,217.2860565185547,100.4908554938656,217.28605041503903,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed1_calib0.10
temperature_conformal,0.1,2473,0.9211484027496968,88.68944601698342,13.675950050354004,21.195724487304688,141.0922393798828,297.31146240234375,15.22358651955119,24.456946563720702,125.8686586614326,501.0554363838439,543.6488647460938,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed1_calib0.10
top1_singleton,0.1,2473,0.0505458956732713,1.0,13.675950050354004,21.195724487304688,141.0922393798828,297.31146240234375,141.0922451809838,297.3114135742189,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed1_calib0.10
topk_calibrated,0.1,2473,0.9247877072381724,95.0,13.675950050354004,21.195724487304688,141.0922393798828,297.31146240234375,15.106530825112255,24.291440200805667,125.98571435587156,519.2248692124949,543.6488647460938,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed1_calib0.10
vanilla_conformal,0.1,2473,0.931257581884351,89.52689041649818,13.675950050354004,21.195724487304688,141.0922393798828,297.31146240234375,15.061270387728014,24.102256011962893,126.0309747932558,498.6134070532552,543.6488647460938,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed1_calib0.10
aps_conformal,0.1,2295,0.914161220043573,85.68453159041394,13.35716724395752,20.949148178100582,131.38194274902344,265.4267272949219,15.251038413941211,25.084443664550783,116.1309185465956,485.6803724367894,543.6488647460938,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed1_calib0.25
coras,0.1,2295,0.922875816993464,53.79520697167756,13.35716724395752,20.949148178100582,95.78209686279295,216.62698364257812,15.23901469826958,24.762538528442377,80.54308399977508,391.59031009715625,491.3913269042969,0.0,prediction_sets_coras_alpha0.10.csv,seed1_calib0.25
coras_aps,0.1,2295,0.9193899782135077,54.00697167755991,13.35716724395752,20.949148178100582,95.78209686279295,216.62698364257812,15.212026177408388,24.654724121093743,80.57007252063626,389.35287806026815,493.2017517089844,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed1_calib0.25
mondrian_domain,0.1,2295,0.9159041394335512,52.248366013071895,13.35716724395752,20.949148178100582,95.78209686279295,216.62698364257812,15.373970348902516,25.082325744628907,80.40812834914213,387.0272613525391,491.3913269042969,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed1_calib0.25
prompt_only_top1,0.1,2295,0.1124183006535947,1.0,13.35716724395752,20.949148178100582,95.78209686279295,216.62698364257812,95.78209869804463,216.62698059082032,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed1_calib0.25
temperature_conformal,0.1,2295,0.9167755991285405,86.54640522875818,13.35716724395752,20.949148178100582,131.38194274902344,265.4267272949219,15.231013873927214,25.06710433959961,116.1509430866096,489.97621926700367,543.6488647460938,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed1_calib0.25
top1_singleton,0.1,2295,0.0509803921568627,1.0,13.35716724395752,20.949148178100582,131.38194274902344,265.4267272949219,131.38195696053683,265.4267761230468,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed1_calib0.25
topk_calibrated,0.1,2295,0.9206971677559912,92.0,13.35716724395752,20.949148178100582,131.38194274902344,265.4267272949219,14.947173509151067,24.654724121093743,116.43478345138574,508.113152637357,543.6488647460938,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed1_calib0.25
vanilla_conformal,0.1,2295,0.9145969498910675,86.20653594771242,13.35716724395752,20.949148178100582,131.38194274902344,265.4267272949219,15.283118329900022,25.082325744628907,116.0988386306368,485.16909052697144,543.6488647460938,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed1_calib0.25
aps_conformal,0.1,2433,0.9169749280723388,82.31154952733252,13.566237449645996,21.266677856445312,122.2964096069336,251.8865203857422,15.639735265690458,25.856552124023448,106.65666864122132,475.0308049049487,543.6488647460938,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed1_calib0.40
coras,0.1,2433,0.9103986847513358,50.738594327990135,13.566237449645996,21.266677856445312,95.01913452148438,206.71749877929688,15.52255545197031,25.460043334960943,79.49658239806477,376.17873246788344,486.43138427734385,0.0,prediction_sets_coras_alpha0.10.csv,seed1_calib0.40
coras_aps,0.1,2433,0.9079325935059596,50.84011508425811,13.566237449645996,21.266677856445312,95.01913452148438,206.71749877929688,15.445161014807551,25.279023361206058,79.57397683522753,372.9538300463656,491.0506591796875,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed1_calib0.40
mondrian_domain,0.1,2433,0.9030004110152076,49.112618166872174,13.566237449645996,21.266677856445312,95.01913452148438,206.71749877929688,15.71591333854458,25.866098403930668,79.3032245114905,370.786776165192,486.0138549804687,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed1_calib0.40
prompt_only_top1,0.1,2433,0.1130291820797369,1.0,13.566237449645996,21.266677856445312,95.01913452148438,206.71749877929688,95.01913785003508,206.7174682617189,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed1_calib0.40
temperature_conformal,0.1,2433,0.9194410193177148,83.50760378133991,13.566237449645996,21.266677856445312,122.2964096069336,251.8865203857422,15.574463205356142,25.683074188232425,106.72194070155562,480.9250966239456,543.6488647460938,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed1_calib0.40
top1_singleton,0.1,2433,0.0632963419646527,1.0,13.566237449645996,21.266677856445312,122.2964096069336,251.8865203857422,122.29640390691178,251.8864898681642,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed1_calib0.40
topk_calibrated,0.1,2433,0.921496095355528,90.0,13.566237449645996,21.266677856445312,122.2964096069336,251.8865203857422,15.378662561395265,25.436905670166016,106.9177413455165,505.53148929895417,543.6488647460938,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed1_calib0.40
vanilla_conformal,0.1,2433,0.9198520345252774,82.71516646115906,13.566237449645996,21.266677856445312,122.2964096069336,251.8865203857422,15.562115021144908,25.429513549804692,106.73428888576686,474.2203673375667,543.6488647460938,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed1_calib0.40
aps_conformal,0.1,2441,0.8959442851290454,78.84883244571897,13.459556579589844,20.81471824645996,127.13040161132812,256.6377258300781,15.82481386814387,25.433490753173828,111.3055784387063,482.2308347671553,543.6488647460938,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed2_calib0.10
coras,0.1,2441,0.8930766079475625,54.798852929127406,13.459556579589844,20.81471824645996,97.32328033447266,203.4396820068359,15.422180583783712,24.375465393066406,81.90109837878097,420.92010144863104,506.8055114746094,0.0,prediction_sets_coras_alpha0.10.csv,seed2_calib0.10
coras_aps,0.1,2441,0.8992216304793118,55.80090126997133,13.459556579589844,20.81471824645996,97.32328033447266,203.4396820068359,15.24837467117126,24.185810089111328,82.07490429139342,421.1100307661507,512.9967651367188,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed2_calib0.10
mondrian_domain,0.1,2441,0.9029086439983612,57.19008603031544,13.459556579589844,20.81471824645996,97.32328033447266,203.4396820068359,15.151049857865294,24.033180236816406,82.17222910469938,426.2180315429487,512.9967651367188,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed2_calib0.10
prompt_only_top1,0.1,2441,0.1097910692339205,1.0,13.459556579589844,20.81471824645996,97.32328033447266,203.4396820068359,97.32327896256469,203.4396820068359,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed2_calib0.10
temperature_conformal,0.1,2441,0.8992216304793118,80.29209340434248,13.459556579589844,20.81471824645996,127.13040161132812,256.6377258300781,15.796661920769202,25.13994598388672,111.33373038608096,488.8232499075346,543.6488647460938,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed2_calib0.10
top1_singleton,0.1,2441,0.0548955346169602,1.0,13.459556579589844,20.81471824645996,127.13040161132812,256.6377258300781,127.13039230685015,256.6377258300781,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed2_calib0.10
topk_calibrated,0.1,2441,0.9004506349856616,87.0,13.459556579589844,20.81471824645996,127.13040161132812,256.6377258300781,15.704697621816106,24.977367401123047,111.42569468503406,508.75380758358193,543.6488647460938,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed2_calib0.10
vanilla_conformal,0.1,2441,0.8934862761163458,78.04096681687832,13.459556579589844,20.81471824645996,127.13040161132812,256.6377258300781,15.97210447915701,25.526752471923828,111.15828782769316,480.4484724383138,543.6488647460938,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed2_calib0.10
aps_conformal,0.1,2382,0.9181360201511336,82.32745591939546,13.556954383850098,21.45223617553711,133.40277099609375,276.3091125488281,15.354556561617366,24.97539405822754,118.04821823511077,497.84560199548577,543.6488647460938,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed2_calib0.25
coras,0.1,2382,0.9219143576826196,55.65239294710327,13.556954383850098,21.45223617553711,96.41009521484376,209.3498382568359,14.991186118596346,24.075202941894535,81.41890869773205,423.1432255041089,512.9967651367188,0.0,prediction_sets_coras_alpha0.10.csv,seed2_calib0.25
coras_aps,0.1,2382,0.922334172963896,55.17506297229219,13.556954383850098,21.45223617553711,96.41009521484376,209.3498382568359,14.961438063960632,24.075202941894535,81.44865675236777,419.5202391213674,512.9967651367188,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed2_calib0.25
mondrian_domain,0.1,2382,0.9177162048698572,55.67674223341729,13.556954383850098,21.45223617553711,96.41009521484376,209.3498382568359,15.055517822178745,24.21755714416504,81.35457699414965,422.622696960603,512.9967651367188,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed2_calib0.25
prompt_only_top1,0.1,2382,0.105793450881612,1.0,13.556954383850098,21.45223617553711,96.41009521484376,209.3498382568359,96.4100948163284,209.349870300293,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed2_calib0.25
temperature_conformal,0.1,2382,0.9206549118387908,83.60789252728799,13.556954383850098,21.45223617553711,133.40277099609375,276.3091125488281,15.300466514154206,24.635346984863283,118.10230828257392,502.6975659131003,543.6488647460938,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed2_calib0.25
top1_singleton,0.1,2382,0.0516372795969773,1.0,13.556954383850098,21.45223617553711,133.40277099609375,276.3091125488281,133.40277479672812,276.3091278076172,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed2_calib0.25
topk_calibrated,0.1,2382,0.9206549118387908,90.0,13.556954383850098,21.45223617553711,133.40277099609375,276.3091125488281,15.202430609441624,24.63145084381103,118.2003441872865,517.3799102552591,543.6488647460938,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed2_calib0.25
vanilla_conformal,0.1,2382,0.9193954659949622,82.88623005877415,13.556954383850098,21.45223617553711,133.40277099609375,276.3091125488281,15.372185188116497,24.82692775726319,118.03058960861163,497.75653951214105,543.6488647460938,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed2_calib0.25
aps_conformal,0.1,2673,0.9012345679012346,80.82865693976805,13.633005142211914,21.407432556152344,136.9406280517578,282.30853271484375,15.706175160104756,26.312952423095705,121.2344628096608,491.57461482203945,543.6488647460938,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed2_calib0.40
coras,0.1,2673,0.9064721286943508,55.42573887018332,13.633005142211914,21.407432556152344,100.95012664794922,215.78208923339844,15.507162468468168,25.354182052612305,85.44296141135483,419.87009624448376,512.9967651367188,0.0,prediction_sets_coras_alpha0.10.csv,seed2_calib0.40
coras_aps,0.1,2673,0.9064721286943508,55.77890011223344,13.633005142211914,21.407432556152344,100.95012664794922,215.78208923339844,15.438831174413764,25.192422485351585,85.51129270540923,418.26273291145776,512.9967651367188,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed2_calib0.40
mondrian_domain,0.1,2673,0.9117096894874672,56.52188552188552,13.633005142211914,21.407432556152344,100.95012664794922,215.78208923339844,15.342073602440916,24.997057342529303,85.60805027738208,421.98600240294246,512.9967651367188,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed2_calib0.40
prompt_only_top1,0.1,2673,0.0924055368499812,1.0,13.633005142211914,21.407432556152344,100.95012664794922,215.78208923339844,100.950123879823,215.782049560547,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed2_calib0.40
temperature_conformal,0.1,2673,0.9016086793864572,82.07332585110363,13.633005142211914,21.407432556152344,136.9406280517578,282.30853271484375,15.624425099264403,26.13996505737305,121.31621287050116,497.63996258702474,543.6488647460938,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed2_calib0.40
top1_singleton,0.1,2673,0.0396558174335952,1.0,13.633005142211914,21.407432556152344,136.9406280517578,282.30853271484375,136.94063796976556,282.30852050781255,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed2_calib0.40
topk_calibrated,0.1,2673,0.9053497942386832,88.0,13.633005142211914,21.407432556152344,136.9406280517578,282.30853271484375,15.404945344680533,26.068815612792985,121.53569262508502,513.260938285488,543.6488647460938,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed2_calib0.40
vanilla_conformal,0.1,2673,0.9068462401795736,81.10437710437711,13.633005142211914,21.407432556152344,136.9406280517578,282.30853271484375,15.742375816203571,26.1014087677002,121.19826215356198,491.71693499187296,543.6488647460938,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed2_calib0.40
