method,n_runs_x,coverage_mean,coverage_std,abs_coverage_gap_mean,abs_coverage_gap_std,mean_set_size_mean,mean_set_size_std,median_set_size_mean,median_set_size_std,p90_set_size_mean,p90_set_size_std,top1_accuracy_mean,top1_accuracy_std,fail_to_abstain_rate_mean,fail_to_abstain_rate_std,ece_top1_mean,ece_top1_std,n_runs_y,top1_action_l2_mean_mean,top1_action_l2_mean_std,set_oracle_action_l2_mean_mean,set_oracle_action_l2_mean_std,action_l2_improvement_vs_top1_mean,action_l2_improvement_vs_top1_std,mean_set_action_diameter_mean,mean_set_action_diameter_std,n_runs,episode_mean_coverage_mean,episode_mean_coverage_std,episode_all_steps_covered_rate_mean,episode_all_steps_covered_rate_std,episode_block_boot_lo95_mean,episode_block_boot_lo95_std,episode_block_boot_hi95_mean,episode_block_boot_hi95_std
coras_aps,9,0.9091123169947255,0.00892278265614471,0.010199782740978087,0.007482623036686763,54.62860681483836,2.0209449274066364,53.55555555555556,2.455153310442706,83.0,1.8708286933869707,0.10274336389314688,0.008091229092723834,8.38315833925e-05,0.00016635550584445573,0.10515785790470081,0.0067119674665051835,9,98.41321648491754,3.8904408536645243,15.311542593837787,0.23711105197436472,83.10167538028729,3.78028089043709,407.05885334309215,17.113939994246294,9,0.9084383336990844,0.00948153578729495,0.0,0.0,0.8902193296364564,0.010541939629275781,0.9269175755168231,0.008149385169688729
coras,9,0.9089002954943801,0.009928540164618992,0.011170422854912543,0.006878767118561088,54.28516979352947,1.947690491055413,52.0,2.179449471770337,80.66666666666667,2.5495097567963922,0.10274336389314688,0.008091229092723834,0.0,0.0,0.10515785790470081,0.0067119674665051835,9,98.41321648491754,3.8904408536645243,15.410403852575504,0.23853990733114788,83.00281412154958,3.7813568357436536,409.0542930401341,16.776676652610632,9,0.9079999675731695,0.010853357693914663,0.0,0.0,0.8887350143057078,0.011512417196754355,0.9279043572796264,0.009128431465617993
mondrian_domain,9,0.9063260761865438,0.014906151334693493,0.012325509518645354,0.009813614752704135,54.02743926683699,3.1191484685408524,51.0,3.2015621187164243,83.53333333333336,4.786439177509691,0.10274336389314688,0.008091229092723834,0.0,0.0,0.10515785790470081,0.0067119674665051835,9,98.41321648491754,3.8904408536645243,15.42304316873679,0.39630010527632775,82.99017480538828,3.6407530689940772,406.42608181911856,18.06002803962568,9,0.9066081726428195,0.014439744909918778,0.0,0.0,0.8872059883281429,0.018132673583816667,0.9240710712201836,0.012757724069332198
aps_conformal,9,0.9116475641903072,0.008601504769223176,0.012548834161630443,0.007032244388535908,84.29264474651833,3.3071178931045306,87.88888888888889,3.0595932917809696,104.88888888888889,2.803767306876787,0.05339965624990257,0.0065342718121913935,0.0,0.0,0.13003938889577615,0.005806244478805121,9,131.23089514838324,6.305000796345511,15.427510402581232,0.2767027925972582,115.80338574540065,6.305066430463615,490.0186084547309,8.197402067291332,9,0.913430035822556,0.008979846093473496,0.027777777777777776,0.03632415786283895,0.8868160419733117,0.008554432816255187,0.9354186277991885,0.010951919835171948
temperature_conformal,9,0.9133204021639032,0.008214576533693905,0.013493373168500467,0.007890596382060295,84.9654177632843,2.765243513195368,86.55555555555556,2.5549516194593154,103.88888888888889,3.48010216963685,0.05339965624990257,0.0065342718121913935,0.0,0.0,0.017229513727289644,0.00441671834151016,9,131.23089514838324,6.305000796345511,15.384237392759493,0.2760833684444764,115.84665875522238,6.2914040365309205,494.35698509247715,7.386590828624378,9,0.915156970038198,0.008376653875699783,0.01666666666666667,0.025,0.8883631153639242,0.00822004981467555,0.9371621550648831,0.009986421377272934
vanilla_conformal,9,0.9126556556222383,0.0113687164168831,0.014103149818605732,0.009255962696715398,84.11313513414787,3.3356089307362375,86.22222222222223,3.3458099833141217,110.11111111111111,3.4075080500434787,0.05339965624990257,0.0065342718121913935,0.0,0.0,0.13003938889577615,0.005806244478805121,9,131.23089514838324,6.305000796345511,15.476721021959785,0.3670712892561612,115.75417512602209,6.297639679473172,488.4910234553664,8.182930590285354,9,0.9144278390702029,0.01182726995188737,0.01666666666666667,0.025,0.8879731772989118,0.012414254776194754,0.9358126673900026,0.012287322257845094
topk_calibrated,9,0.9142323696306364,0.010074654753478378,0.014232369630636245,0.010074654753478416,90.55555555555556,2.3511226632776476,90.55555555555556,2.3511226632776476,90.55555555555556,2.3511226632776476,0.05339965624990257,0.0065342718121913935,0.0,0.0,0.13003938889577615,0.005806244478805121,9,131.23089514838324,6.305000796345511,15.230887251068616,0.3352166519268095,116.00000889691326,6.251615204330285,512.3537098393477,4.466179317945105,9,0.916804031702265,0.009917745554625533,0.011111111111111112,0.022047927592204922,0.8888330314159796,0.010807645662486352,0.9379417355240393,0.009602944118860155
prompt_only_top1,9,0.10274336389314688,0.008091229092723834,0.797256636106853,0.008091229092723865,1.0,0.0,1.0,0.0,1.0,0.0,0.10274336389314688,0.008091229092723834,0.897256636106853,0.008091229092723853,0.10515785790470081,0.0067119674665051835,9,98.41321648491754,3.8904408536645243,98.41321797412508,3.890440546978461,0.0,0.0,0.0,0.0,9,0.10251447213331537,0.00890705350350813,0.0,0.0,0.08479503671505864,0.007393296534713316,0.12143348859777775,0.008951487622463223
top1_singleton,9,0.05339965624990257,0.0065342718121913935,0.8466003437500974,0.006534271812191402,1.0,0.0,1.0,0.0,1.0,0.0,0.05339965624990257,0.0065342718121913935,0.9466003437500974,0.006534271812191444,0.13003938889577615,0.005806244478805121,9,131.23089514838324,6.305000796345511,131.23089614798187,6.305004347474359,0.0,0.0,0.0,0.0,9,0.054950773788185595,0.006608859336267146,0.0,0.0,0.03972247731543467,0.00564974242846307,0.06895382136007559,0.007606773347492615
