alpha,method,n_steps,n_episodes,step_coverage,episode_mean_coverage,episode_median_coverage,episode_all_steps_covered_rate,mean_set_size,episode_block_boot_mean,episode_block_boot_lo95,episode_block_boot_hi95,file,run_dir
0.1,aps_conformal,2524,20,0.9076862123613312,0.9090061659542954,0.9147516679021496,0.0,87.79477020602219,0.9080886947399452,0.8852703900150765,0.9282862049304952,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,coras,2524,20,0.9072900158478604,0.9077935869752368,0.9190011318619128,0.0,57.62519809825674,0.9075766332035194,0.8867773130224882,0.9273740247840456,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,coras_aps,2524,20,0.9061014263074484,0.9074768099356608,0.9261337073398784,0.0,57.955229793977814,0.9064200891297978,0.8865544273555324,0.9256449496730148,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,mondrian_domain,2524,20,0.8787638668779715,0.8803915446416275,0.8936049801924165,0.0,52.90570522979398,0.8786164683186685,0.8513083587250596,0.9022771502196338,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,prompt_only_top1,2524,20,0.0919175911251981,0.0903923416016944,0.0793287566742944,0.0,1.0,0.0918763566628791,0.0764824561403508,0.1103220098392172,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,temperature_conformal,2524,20,0.909270998415214,0.9101947340000373,0.9142682180036742,0.0,87.67036450079239,0.9096737552661966,0.887449836804719,0.9305969061886769,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,top1_singleton,2524,20,0.0566561014263074,0.0544843784640248,0.0455488331892826,0.0,1.0,0.0563269214068526,0.0428803378137266,0.0698874649584374,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,topk_calibrated,2524,20,0.900554675118859,0.9029574238119652,0.9182568529456308,0.0,90.0,0.900953734347742,0.8756426081939935,0.9243345752035644,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,vanilla_conformal,2524,20,0.9001584786053882,0.9004305969827551,0.9023171285779192,0.0,85.49762282091918,0.9005484166713014,0.8774048403955048,0.9225131366579312,prediction_sets_compact_alpha0.10.csv,seed0_calib0.10
0.1,aps_conformal,2629,20,0.9106124001521492,0.9114024929682248,0.9121090617481956,0.0,86.53290224419932,0.9100430116534364,0.8806564842372134,0.9367214439273096,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,coras,2629,20,0.9087105363255992,0.904384157585776,0.9246068455134137,0.0,53.99049068086725,0.908206051046605,0.8861619085415738,0.9279648753451252,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,coras_aps,2629,20,0.9075694180296692,0.9034800285131316,0.9217129387113672,0.0,54.32902244199315,0.9071870746835726,0.8877178273267103,0.9250300857940108,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,mondrian_domain,2629,20,0.9022441993153292,0.9039504180909216,0.9126620900076275,0.0,52.44465576264739,0.901887187905734,0.8834794243380427,0.9188949369572684,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,prompt_only_top1,2629,20,0.101939901103081,0.0986714390541577,0.097752808988764,0.0,1.0,0.1017530795258533,0.0862738953186667,0.1179149466970152,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,temperature_conformal,2629,20,0.9136553822746292,0.9152755001356594,0.920840787119857,0.0,86.65348041080259,0.9131529354904152,0.8841310368645873,0.9395583639529784,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,top1_singleton,2629,20,0.0581970330924305,0.0584098431908873,0.0526827012025901,0.0,1.0,0.0578285199611367,0.043281641448391,0.0728175909227711,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,topk_calibrated,2629,20,0.9102320273868392,0.9123515774822678,0.9176195426195426,0.0,91.0,0.9097871465436704,0.8801066350829724,0.9349316678429938,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,vanilla_conformal,2629,20,0.9106124001521492,0.911394385179179,0.9086165772212283,0.0,85.69227843286421,0.9100319640191644,0.8790874222974926,0.9379965268953212,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,aps_conformal,2430,20,0.9189300411522634,0.9227840425681084,0.9513566525008172,0.0,86.03539094650206,0.91966690579579,0.8871983080749298,0.9504627356060598,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,coras,2430,20,0.8967078189300411,0.8975170588627869,0.8989086898473326,0.0,52.64074074074074,0.8971783428656058,0.8684256214476167,0.9241595908992012,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,coras_aps,2430,20,0.8958847736625515,0.8968357595676952,0.906687177105706,0.0,52.72839506172839,0.8963201257802241,0.8705785987219831,0.9202135152957236,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,mondrian_domain,2430,20,0.894238683127572,0.8955568481103056,0.8987804878048781,0.0,51.49465020576132,0.8944534568820134,0.8742530125061142,0.9134323503431324,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,prompt_only_top1,2430,20,0.0967078189300411,0.0974823057036789,0.098902885006095,0.0,1.0,0.0966677584148255,0.0760075370673286,0.1167813290098751,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,temperature_conformal,2430,20,0.9181069958847736,0.9224250017783072,0.9481740064446832,0.0,85.64814814814815,0.9188996394184704,0.8877623042174351,0.9483324629328364,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,top1_singleton,2430,20,0.0547325102880658,0.0585858167279085,0.0468282356376377,0.0,1.0,0.0551805591448134,0.0411433756161729,0.0720030366933783,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,topk_calibrated,2430,20,0.9238683127572016,0.92867078026249,0.9577930333079074,0.05,92.0,0.924575223405928,0.8993517977673936,0.9477820165608456,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,vanilla_conformal,2430,20,0.9176954732510288,0.9220749046063432,0.9481856815952926,0.0,85.34814814814816,0.9184270012989928,0.8861939217850282,0.9489782771750817,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,aps_conformal,2473,20,0.9211484027496968,0.924098902929264,0.9263630319148936,0.05,88.26971289931258,0.9215144676724,0.9002200284987473,0.9430897636851931,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,coras,2473,20,0.9126566922765872,0.9132108837620604,0.9148546395858224,0.0,53.89931257581885,0.9130436301399112,0.893835998831287,0.9307205352988712,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,coras_aps,2473,20,0.917104731095835,0.91753946095937,0.9293048614266244,0.0,55.04286291953093,0.9174260628284888,0.9003060169497599,0.9337252385257394,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,mondrian_domain,2473,20,0.9304488475535786,0.9304783366054996,0.9335839598997494,0.0,58.652244237767896,0.930576508257424,0.9163359751152116,0.9436748559766462,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,prompt_only_top1,2473,20,0.1006874241811564,0.1037540255287474,0.0902740722774678,0.0,1.0,0.1006154522914593,0.0826691475906544,0.1186717047089002,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,temperature_conformal,2473,20,0.9211484027496968,0.9240870644456384,0.9224759615384616,0.05,88.68944601698342,0.921548156731207,0.8991288386001107,0.9435750784936212,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,top1_singleton,2473,20,0.0505458956732713,0.0532207128295689,0.0372163807415606,0.0,1.0,0.0507936840311947,0.0341323551755953,0.0704988121223815,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,topk_calibrated,2473,20,0.9247877072381724,0.9277275501421248,0.9302142643092598,0.05,95.0,0.9251194229349576,0.9011849567952284,0.9483246153992506,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,vanilla_conformal,2473,20,0.931257581884351,0.9339372175477904,0.9437936027379228,0.0,89.52689041649818,0.931566676791988,0.9117266886348908,0.9500058320373248,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,aps_conformal,2295,20,0.914161220043573,0.9148618564681102,0.9297220855878012,0.0,85.68453159041394,0.9138336249843272,0.8885832748850172,0.937159094449856,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,coras,2295,20,0.922875816993464,0.921202994667256,0.9311303066827374,0.0,53.79520697167756,0.9225837183957724,0.901699898801964,0.9417499254983768,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,coras_aps,2295,20,0.9193899782135077,0.9179475734979792,0.9295230671107646,0.0,54.00697167755991,0.919112627786524,0.8979390539717347,0.938457464688782,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
