alpha,method,n_steps,n_episodes,step_coverage,episode_mean_coverage,episode_median_coverage,episode_all_steps_covered_rate,mean_set_size,episode_block_boot_mean,episode_block_boot_lo95,episode_block_boot_hi95,file,run_dir
0.1,coras_aps,4431,9,0.90521327014218,0.8790770575955285,0.8955357142857143,0.0,47.81877679981945,0.9010742981854736,0.8285420944558521,0.9494465841434288,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,mondrian_domain,4431,9,0.8912209433536448,0.8770858463146329,0.8771929824561403,0.0,48.29812683367186,0.8891996827586609,0.8194178580423659,0.9540254251968068,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,prompt_only_top1,4431,9,0.0446851726472579,0.0405008331602086,0.0423280423280423,0.0,1.0,0.0442244220534178,0.0304843533942836,0.055897067533604,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,temperature_conformal,4431,9,0.8607537801850598,0.8292472258565965,0.8520408163265306,0.0,44.81629429022794,0.8560803518281095,0.7694899005239578,0.920666257376868,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,top1_singleton,4431,9,0.0510042879711126,0.057222746326302,0.0561224489795918,0.0,1.0,0.051098011875582,0.0345253396070317,0.0697214441680398,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,topk_calibrated,4431,9,0.8691040397201535,0.8422384446659488,0.8473214285714286,0.0,45.0,0.8656334320758071,0.809005777388263,0.909064759495182,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,vanilla_conformal,4431,9,0.8481155495373505,0.8113154848732509,0.8428571428571429,0.0,44.83073798239675,0.8424449565803522,0.7316978826968191,0.9185488096366696,prediction_sets_compact_alpha0.10.csv,seed0_calib0.25
0.1,aps_conformal,3261,9,0.8380864765409384,0.8256275368342003,0.8638613861386139,0.0,45.24747010119595,0.8363339204410272,0.7461391825727564,0.9087549744172826,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,coras,3261,9,0.8620055197792088,0.8561452774349028,0.838150289017341,0.0,47.24685679239497,0.8616500895836838,0.7940285508285312,0.928767548383261,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,coras_aps,3261,9,0.8613922109782275,0.855321952820613,0.838150289017341,0.0,47.17019319227231,0.8610329374916985,0.7946094725877603,0.927580372250423,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,mondrian_domain,3261,9,0.8638454461821528,0.8557786577665605,0.8421052631578947,0.0,48.91352345906163,0.8632360209357463,0.7693736461238178,0.9405315530147924,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,prompt_only_top1,3261,9,0.0435449248696718,0.0454802562075045,0.053763440860215,0.0,1.0,0.0438281531489551,0.0315710312943428,0.0565748809914428,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,temperature_conformal,3261,9,0.848819380558111,0.8374476252784852,0.8613861386138614,0.0,45.46795461514873,0.8473673457439037,0.7702684884361484,0.9082047014038296,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,top1_singleton,3261,9,0.0643974241030358,0.0783479970497891,0.06,0.0,1.0,0.066071731796,0.0346679261856442,0.1112936861649198,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,topk_calibrated,3261,9,0.8595522845752837,0.8578871590605265,0.8714285714285714,0.0,46.0,0.8595000163056139,0.8114815830706954,0.910864277169299,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,vanilla_conformal,3261,9,0.8356332413370132,0.8200964016476212,0.8571428571428571,0.0,45.34774609015639,0.833575811977752,0.7379765026216528,0.9102806208825892,prediction_sets_compact_alpha0.10.csv,seed0_calib0.40
0.1,aps_conformal,2836,9,0.959802538787024,0.9666041075884072,0.9690265486725664,0.0,54.19534555712271,0.9605671720371955,0.9469088715338716,0.9778051302329802,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,coras,2836,9,0.9287729196050776,0.9488366163611311,0.9734513274336284,0.2222222222222222,53.2672778561354,0.9304479104362552,0.878222602733067,0.9752443977591037,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,coras_aps,2836,9,0.9263046544428772,0.944857027476885,0.9646017699115044,0.2222222222222222,53.03349788434414,0.9275829240714552,0.8802475572423195,0.9716263619282146,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,mondrian_domain,2836,9,0.9171368124118476,0.9380988568191448,0.9734513274336284,0.3333333333333333,52.44710860366714,0.9184054201266268,0.8651848567836941,0.9694237161939164,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,prompt_only_top1,2836,9,0.043018335684062,0.0466167289175803,0.0329670329670329,0.0,1.0,0.0439941663431837,0.0244456501592262,0.0734259576762285,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,temperature_conformal,2836,9,0.95098730606488,0.9621426387845106,0.9690265486725664,0.1111111111111111,53.07827926657264,0.9521424731117486,0.9331679859162388,0.9748090272433372,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,top1_singleton,2836,9,0.0849788434414668,0.092490658626649,0.08,0.0,1.0,0.08820506541379,0.0395666193053901,0.1502915593846965,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,topk_calibrated,2836,9,0.9418194640338504,0.9564540685327816,0.967032967032967,0.1111111111111111,52.0,0.9435081733087054,0.9083486321055212,0.975306744987522,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,vanilla_conformal,2836,9,0.9636812411847672,0.967210093033074,0.967032967032967,0.0,55.48095909732017,0.9640852219793636,0.955214099311564,0.9769336967597204,prediction_sets_compact_alpha0.10.csv,seed1_calib0.10
0.1,aps_conformal,2538,9,0.929472025216706,0.9362367097044748,0.9424778761061948,0.0,51.19818754925138,0.9301393122399482,0.910743489423592,0.951492792186608,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,coras,2538,9,0.9566587864460204,0.9674480425263448,0.9818456883509834,0.1111111111111111,55.80417651694248,0.9574355301557148,0.9301119840230097,0.9829788527059614,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,coras_aps,2538,9,0.9495665878644602,0.9605202824583824,0.9761904761904762,0.1111111111111111,55.08313632781718,0.9501744304467354,0.922029423055309,0.9780745593300466,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,mondrian_domain,2538,9,0.9645390070921984,0.9696272838162944,0.9753521126760564,0.2222222222222222,55.3936170212766,0.9649326877568613,0.9487294645169044,0.9791908039265996,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,prompt_only_top1,2538,9,0.045311268715524,0.0496839798391159,0.0486725663716814,0.0,1.0,0.0460285074711422,0.0340359980482547,0.0622760988980734,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,temperature_conformal,2538,9,0.9267139479905436,0.9330823200442172,0.9364599092284418,0.0,50.53624901497242,0.92755660123758,0.9066042193720968,0.9501221072883592,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,top1_singleton,2538,9,0.0768321513002364,0.0947210740487942,0.08,0.0,1.0,0.0803864158182301,0.0395755834271735,0.1421498609994639,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,topk_calibrated,2538,9,0.9290780141843972,0.9383879868896152,0.945054945054945,0.0,51.0,0.9301188655046156,0.8988303378522757,0.9595448798988622,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,vanilla_conformal,2538,9,0.9278959810874704,0.9287760061836644,0.9306759098786828,0.0,51.26359338061466,0.9278575621292676,0.9097158570119156,0.9450316805823982,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,aps_conformal,2863,9,0.9137268599371288,0.9010121528582976,0.8960138648180243,0.0,49.63395040167656,0.912405392777636,0.8875286134280881,0.935622469014603,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,coras,2863,9,0.9346838980090814,0.9430755323484092,0.9605734767025088,0.0,53.9437652811736,0.9351933542642532,0.9027074084927242,0.9669617221913313,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,coras_aps,2863,9,0.927698218651764,0.936148683728943,0.953405017921147,0.0,52.98078938176738,0.9283447707997554,0.892718810913916,0.9627228525121556,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,mondrian_domain,2863,9,0.944463849109326,0.9380024686373484,0.954225352112676,0.0,54.80649668180231,0.943548416905323,0.905843149855806,0.97343496403282,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,prompt_only_top1,2863,9,0.0569332867621376,0.0611414556964366,0.0627240143369175,0.0,1.0,0.0572057438362286,0.0437890901051521,0.0710741360387858,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,temperature_conformal,2863,9,0.91023402025847,0.8986557389775327,0.8943661971830986,0.0,48.803353126091515,0.9091847013307915,0.8830765774679741,0.9343024359973098,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,top1_singleton,2863,9,0.0586797066014669,0.0702362432558358,0.0614035087719298,0.0,1.0,0.0603444290210567,0.037544443310353,0.0924915111373278,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,topk_calibrated,2863,9,0.9070904645476772,0.8982135921626669,0.9073359073359072,0.0,49.0,0.9065920119368408,0.872159701077062,0.9386253101293144,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,vanilla_conformal,2863,9,0.918966119455117,0.9032632769500238,0.9107142857142856,0.0,49.97275585050646,0.9172238335692442,0.8895851982266186,0.940775248672859,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,aps_conformal,3744,9,0.8677884615384616,0.8755238082997159,0.8791208791208791,0.0,48.13808760683761,0.8692337428129597,0.8070346038859704,0.9284373269065436,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,coras,3744,9,0.8480235042735043,0.8387832934166466,0.8266897746967071,0.0,46.48477564102564,0.8471067170834088,0.7983930319333311,0.8907164641644941,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,coras_aps,3744,9,0.8512286324786325,0.844033356280934,0.8356807511737089,0.0,46.67628205128205,0.8505505873575427,0.7990583086567412,0.895522449615412,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,mondrian_domain,3744,9,0.8482905982905983,0.8430080556158814,0.8580357142857142,0.0,46.5,0.8479255817745557,0.7951001252052625,0.894795694706814,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,prompt_only_top1,3744,9,0.0608974358974358,0.0569658184904478,0.0522727272727272,0.0,1.0,0.0603841556553137,0.033719919549228,0.0836695487121386,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,temperature_conformal,3744,9,0.8723290598290598,0.8832249358918837,0.8717504332755632,0.0,47.98557692307692,0.873823590457047,0.8260236682419266,0.9252893333919974,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,top1_singleton,3744,9,0.0446047008547008,0.0480936341663972,0.0328638497652582,0.0,1.0,0.0457584073095169,0.0281035497791526,0.0748300642191725,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,topk_calibrated,3744,9,0.8766025641025641,0.8857947476523873,0.8791208791208791,0.0,48.0,0.8778323503703891,0.8482958360651192,0.9163842997432804,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,vanilla_conformal,3744,9,0.8661858974358975,0.8749118963020991,0.9010989010989012,0.0,48.53071581196581,0.8675965998972149,0.7965572029126398,0.9308052768173664,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,aps_conformal,3329,9,0.8894562931811355,0.8914500987587162,0.8873239436619719,0.0,49.0105136677681,0.8920184623822215,0.860787729844277,0.9343214876656524,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,coras,3329,9,0.914388705316912,0.926709897181802,0.9385964912280702,0.0,50.75037548813457,0.9166080893808174,0.8884816437517666,0.955217572501404,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,coras_aps,3329,9,0.9152898768398918,0.9233197491203912,0.935483870967742,0.0,51.06969059777711,0.91680388063123,0.8874771018234812,0.9533383723796728,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,mondrian_domain,3329,9,0.9020726945028535,0.9227382242775188,0.9234972677595628,0.1111111111111111,48.88465004505858,0.9052408130158188,0.8628430528072917,0.9544177944814922,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,prompt_only_top1,3329,9,0.1024331631120456,0.1018956014431703,0.0789473684210526,0.0,1.0,0.1038131123910922,0.0612502805479575,0.155638665132336,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,temperature_conformal,3329,9,0.8885551216581556,0.8920910103569847,0.8804159445407279,0.0,48.62240913187144,0.8912069924032863,0.8592524599649446,0.935767707875055,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,top1_singleton,3329,9,0.1003304295584259,0.1141416673075847,0.0701754385964912,0.0,1.0,0.1056581603899177,0.0470704150076341,0.1811326839493685,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,topk_calibrated,3329,9,0.8834484830279363,0.8863763600781889,0.8826291079812206,0.0,48.0,0.8855940025933837,0.8520706984216934,0.9297991099521796,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,vanilla_conformal,3329,9,0.8987683989185942,0.8997523597353416,0.9010989010989012,0.0,49.99909882847702,0.9009592071126056,0.8719698545045771,0.9382632110918284,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,aps_conformal,4198,9,0.9397332062887088,0.9234488236685776,0.9234972677595628,0.0,52.00166746069557,0.9369824352779133,0.9005716280107721,0.9652324241260084,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,coras,4198,9,0.9356836588851836,0.9419446480265556,0.9617486338797814,0.0,52.135064316341115,0.9370249662670012,0.9111492816989382,0.9678569460206278,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,coras_aps,4198,9,0.9368747022391616,0.943878270300136,0.9389671361502347,0.1111111111111111,52.3858980466889,0.938286951340624,0.9114707843122682,0.970514175825306,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,mondrian_domain,4198,9,0.9533111005240592,0.9551217997408682,0.9672131147540984,0.1111111111111111,54.70628870890901,0.953447415544694,0.923991427267591,0.9782164737916952,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,prompt_only_top1,4198,9,0.0990948070509766,0.1124984100345814,0.1176470588235294,0.0,1.0,0.1006566345106169,0.0567293039743217,0.1534149592611269,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,temperature_conformal,4198,9,0.9394949976179132,0.926740315118314,0.9344262295081968,0.0,51.96093377798952,0.9371457537332468,0.9039031344942248,0.9647247064218752,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,top1_singleton,4198,9,0.0995712243925679,0.1314489662334704,0.1204481792717086,0.0,1.0,0.1042204466592516,0.0563993459725981,0.1754989227222732,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,topk_calibrated,4198,9,0.924726060028585,0.9208902116190144,0.9467787114845938,0.0,51.0,0.9235432311396214,0.881888262625056,0.9547785392358006,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,vanilla_conformal,4198,9,0.9406860409718912,0.919255515329646,0.9181286549707602,0.0,52.65721772272511,0.9373892801562524,0.8960240039269097,0.9670650593212564,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
