method,alpha,n,token_coverage,mean_set_size,mean_codebook_quant_l2,p90_codebook_quant_l2,top1_action_l2_mean,top1_action_l2_p90,set_oracle_action_l2_mean,set_oracle_action_l2_p90,action_l2_improvement_vs_top1,mean_set_action_diameter,p90_set_action_diameter,empty_set_rate,file,run_dir
mondrian_domain,0.1,2473,0.9272139102304892,29.040841083704,18.791791915893555,29.368722915649418,99.51852416992188,209.96546936035156,20.810047200116077,33.43475036621095,78.70847998734818,375.3379717254947,473.3093566894531,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed1_calib0.10
prompt_only_top1,0.1,2473,0.154063890012131,1.0,18.791791915893555,29.368722915649418,99.51852416992188,209.96546936035156,99.51852718746426,209.96545715332036,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed1_calib0.10
temperature_conformal,0.1,2473,0.9316619490497372,45.63121714516781,18.791791915893555,29.368722915649418,139.592529296875,291.02935791015625,20.687870370090803,33.05655212402345,118.90465445511022,475.1271706290733,516.1602783203125,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed1_calib0.10
top1_singleton,0.1,2473,0.0816821674080064,1.0,18.791791915893555,29.368722915649418,139.592529296875,291.02935791015625,139.59252482520102,291.029345703125,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed1_calib0.10
topk_calibrated,0.1,2473,0.9320663162151234,49.0,18.791791915893555,29.368722915649418,139.592529296875,291.02935791015625,20.52335539057676,33.25936965942385,119.06916943462426,492.9075134622872,516.1602783203125,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed1_calib0.10
vanilla_conformal,0.1,2473,0.9296401132228064,44.92640517589972,18.791791915893555,29.368722915649418,139.592529296875,291.02935791015625,20.800568642220515,33.34051208496094,118.79195618298051,469.1414028527136,516.1602783203125,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed1_calib0.10
aps_conformal,0.1,2295,0.9193899782135077,43.99041394335512,19.171855926513672,30.0660457611084,129.24856567382812,258.7921447753906,21.49563301682213,34.864173889160156,107.75293642500648,459.09100180233224,516.1602783203125,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed1_calib0.25
coras,0.1,2295,0.9172113289760347,27.16165577342048,19.171855926513672,30.0660457611084,94.63414001464844,207.47132873535156,21.583060030973556,35.061354827880855,73.05107672419683,363.2487615980094,473.3093566894531,0.0,prediction_sets_coras_alpha0.10.csv,seed1_calib0.25
coras_aps,0.1,2295,0.9145969498910675,26.76078431372549,19.171855926513672,30.0660457611084,94.63414001464844,207.47132873535156,21.557195349118807,35.490953826904295,73.07694140605157,358.3902905100571,473.3093566894531,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed1_calib0.25
mondrian_domain,0.1,2295,0.9098039215686274,25.98736383442266,19.171855926513672,30.0660457611084,94.63414001464844,207.47132873535156,22.11136366009453,36.0642822265625,72.52277309507586,355.4559363038971,473.3093566894531,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed1_calib0.25
prompt_only_top1,0.1,2295,0.1816993464052287,1.0,19.171855926513672,30.0660457611084,94.63414001464844,207.47132873535156,94.6341367551704,207.47132568359376,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed1_calib0.25
temperature_conformal,0.1,2295,0.9154684095860568,44.29673202614379,19.171855926513672,30.0660457611084,129.24856567382812,258.7921447753906,21.64055528640747,35.056543731689445,107.60801415542112,462.0619095413773,516.1602783203125,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed1_calib0.25
top1_singleton,0.1,2295,0.081917211328976,1.0,19.171855926513672,30.0660457611084,129.24856567382812,258.7921447753906,129.24856944182858,258.79217529296875,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed1_calib0.25
topk_calibrated,0.1,2295,0.922875816993464,47.0,19.171855926513672,30.0660457611084,129.24856567382812,258.7921447753906,21.233653184531303,34.5927978515625,108.01491625729729,479.8188538927398,516.1602783203125,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed1_calib0.25
vanilla_conformal,0.1,2295,0.915032679738562,43.67538126361656,19.171855926513672,30.0660457611084,129.24856567382812,258.7921447753906,21.747581963757284,34.92558517456054,107.50098747807132,456.70950534130753,516.1602783203125,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed1_calib0.25
aps_conformal,0.1,2433,0.9066995478832716,41.51335799424579,19.236263275146484,30.58872985839844,121.58875274658205,246.15966796875,21.92442667816237,35.98044586181641,99.66433734056932,444.2923634345278,516.1602783203125,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed1_calib0.40
coras,0.1,2433,0.915330867242088,26.29017673653925,19.236263275146484,30.58872985839844,95.2346420288086,207.2806701660156,21.658635628073977,35.49858779907227,73.57600916580952,351.46849296497703,461.4435424804687,0.0,prediction_sets_coras_alpha0.10.csv,seed1_calib0.40
coras_aps,0.1,2433,0.9145088368269626,26.25277435265105,19.236263275146484,30.58872985839844,95.2346420288086,207.2806701660156,21.426555529879877,35.37584228515626,73.80808926400363,347.89231073087103,473.3093566894531,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed1_calib0.40
mondrian_domain,0.1,2433,0.905055487053021,25.0826140567201,19.236263275146484,30.58872985839844,95.2346420288086,207.2806701660156,21.999609222063743,36.16399765014648,73.23503557181975,343.53132979663076,460.70904541015625,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed1_calib0.40
prompt_only_top1,0.1,2433,0.1701602959309494,1.0,19.236263275146484,30.58872985839844,95.2346420288086,207.2806701660156,95.2346447938835,207.2806549072266,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed1_calib0.40
temperature_conformal,0.1,2433,0.9058775174681464,42.39745170571311,19.236263275146484,30.58872985839844,121.58875274658205,246.15966796875,22.038063102049247,36.045423889160155,99.55070091668246,450.3053034332815,516.1602783203125,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed1_calib0.40
top1_singleton,0.1,2433,0.1023427866831072,1.0,19.236263275146484,30.58872985839844,121.58875274658205,246.15966796875,121.5887640187317,246.1596588134766,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed1_calib0.40
topk_calibrated,0.1,2433,0.9140978216194,46.0,19.236263275146484,30.58872985839844,121.58875274658205,246.15966796875,21.48677795869403,35.146038055419936,100.10198606003766,473.6397856850708,516.1602783203125,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed1_calib0.40
vanilla_conformal,0.1,2433,0.9099876695437732,41.886970817920265,19.236263275146484,30.58872985839844,121.58875274658205,246.15966796875,22.018985500575287,35.55766143798829,99.5697785181564,444.00226355010574,516.1602783203125,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed1_calib0.40
aps_conformal,0.1,2441,0.8742318721835314,38.8037689471528,18.845205307006836,29.378488540649418,124.8293228149414,251.7692718505859,23.070287221806893,37.4257926940918,101.75904215341804,430.5596556954577,516.1602783203125,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed2_calib0.10
coras,0.1,2441,0.8984022941417452,28.06636624334289,18.845205307006836,29.378488540649418,98.9584732055664,210.15866088867188,21.30186496947887,33.80446243286133,77.6566071556221,380.81034945777475,473.3093566894531,0.0,prediction_sets_coras_alpha0.10.csv,seed2_calib0.10
coras_aps,0.1,2441,0.9041376485047112,28.67595247849242,18.845205307006836,29.378488540649418,98.9584732055664,210.15866088867188,21.09254473702969,33.1662712097168,77.86592738807128,381.5364804766013,473.3093566894531,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed2_calib0.10
mondrian_domain,0.1,2441,0.8955346169602622,28.05366653011061,18.845205307006836,29.378488540649418,98.9584732055664,210.15866088867188,21.397097643539585,34.301021575927734,77.56137448156139,376.2309640917999,473.3093566894531,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed2_calib0.10
prompt_only_top1,0.1,2441,0.147890208930766,1.0,18.845205307006836,29.378488540649418,98.9584732055664,210.15866088867188,98.95847212510095,210.15866088867188,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed2_calib0.10
temperature_conformal,0.1,2441,0.8758705448586644,38.80008193363376,18.845205307006836,29.378488540649418,124.8293228149414,251.7692718505859,22.961729292435415,37.57982635498047,101.86760008278952,434.38493767862974,516.1602783203125,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed2_calib0.10
top1_singleton,0.1,2441,0.0979106923392052,1.0,18.845205307006836,29.378488540649418,124.8293228149414,251.7692718505859,124.82932937522492,251.7692718505859,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed2_calib0.10
topk_calibrated,0.1,2441,0.8770995493650143,42.0,18.845205307006836,29.378488540649418,124.8293228149414,251.7692718505859,22.547718228142752,37.173606872558594,102.28161114708216,456.451773125048,516.1602783203125,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed2_calib0.10
vanilla_conformal,0.1,2441,0.8701351904956984,38.03564113068415,18.845205307006836,29.378488540649418,124.8293228149414,251.7692718505859,23.46277604913526,38.08526992797851,101.36655332608969,426.6458869568396,516.1602783203125,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed2_calib0.10
aps_conformal,0.1,2382,0.9240134340890008,44.38623005877414,18.78096389770508,29.593257904052734,135.1742706298828,276.8570556640625,20.914450153107907,34.18425064086915,114.25981960572634,461.4788425038783,516.1602783203125,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed2_calib0.25
coras,0.1,2382,0.9256926952141058,28.46725440806045,18.78096389770508,29.593257904052734,95.11177825927734,205.36656188964844,20.663049198430592,33.40696945190431,74.44873348973209,383.2762781474692,473.3093566894531,0.0,prediction_sets_coras_alpha0.10.csv,seed2_calib0.25
coras_aps,0.1,2382,0.927791771620487,28.857682619647356,18.78096389770508,29.593257904052734,95.11177825927734,205.36656188964844,20.465589087828683,33.05813674926758,74.646193600334,383.8997416556332,478.9668884277344,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed2_calib0.25
mondrian_domain,0.1,2382,0.9130982367758188,27.36272040302267,18.78096389770508,29.593257904052734,95.11177825927734,205.36656188964844,20.92377481894219,34.34938125610352,74.1880078692205,376.6413564305662,478.9668884277344,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed2_calib0.25
prompt_only_top1,0.1,2382,0.160369437447523,1.0,18.78096389770508,29.593257904052734,95.11177825927734,205.36656188964844,95.11178268816268,205.36655883789064,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed2_calib0.25
temperature_conformal,0.1,2382,0.9206549118387908,43.89462636439966,18.78096389770508,29.593257904052734,135.1742706298828,276.8570556640625,20.936459432533567,34.3201644897461,114.23781032630068,461.68172103792153,516.1602783203125,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed2_calib0.25
top1_singleton,0.1,2382,0.0848026868178001,1.0,18.78096389770508,29.593257904052734,135.1742706298828,276.8570556640625,135.17426975883424,276.8570770263672,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed2_calib0.25
topk_calibrated,0.1,2382,0.9122586062132662,45.0,18.78096389770508,29.593257904052734,135.1742706298828,276.8570556640625,21.05219468302981,34.89938850402832,114.12207507580445,473.05107183320297,516.1602783203125,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed2_calib0.25
vanilla_conformal,0.1,2382,0.9164567590260284,43.840050377833755,18.78096389770508,29.593257904052734,135.1742706298828,276.8570556640625,21.245110096711755,34.39065017700196,113.92915966212249,457.9176297896455,516.1602783203125,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed2_calib0.25
aps_conformal,0.1,2673,0.9195660306771418,42.93490460157127,18.751937866210938,29.675683975219727,137.6314239501953,280.3333740234375,21.23426018169744,35.25077209472658,116.39717296951056,453.2319217943048,516.1602783203125,0.0,prediction_sets_aps_conformal_alpha0.10.csv,seed2_calib0.40
coras,0.1,2673,0.912832023943135,28.265993265993263,18.751937866210938,29.675683975219727,99.37646484375,211.22950744628903,21.21624381175168,34.494248962402345,78.16021761591409,378.6709929343872,473.3093566894531,0.0,prediction_sets_coras_alpha0.10.csv,seed2_calib0.40
coras_aps,0.1,2673,0.9090909090909092,28.337448559670783,18.751937866210938,29.675683975219727,99.37646484375,211.22950744628903,21.250941668629785,34.8244468688965,78.12551975903598,376.7401313724653,473.3093566894531,0.0,prediction_sets_coras_aps_alpha0.10.csv,seed2_calib0.40
mondrian_domain,0.1,2673,0.9087167976056864,27.872053872053872,18.751937866210938,29.675683975219727,99.37646484375,211.22950744628903,21.33963477132118,35.36903228759766,78.03682665634459,375.28488806522256,473.3093566894531,0.0,prediction_sets_mondrian_domain_alpha0.10.csv,seed2_calib0.40
prompt_only_top1,0.1,2673,0.1511410400299289,1.0,18.751937866210938,29.675683975219727,99.37646484375,211.22950744628903,99.37646142766576,211.2295074462891,0.0,0.0,0.0,0.0,prediction_sets_prompt_only_top1_alpha0.10.csv,seed2_calib0.40
temperature_conformal,0.1,2673,0.9165731387953612,42.41937897493453,18.751937866210938,29.675683975219727,137.6314239501953,280.3333740234375,21.286060171184403,35.48723526000977,116.3453729800236,453.6095231352698,516.1602783203125,0.0,prediction_sets_temperature_conformal_alpha0.10.csv,seed2_calib0.40
top1_singleton,0.1,2673,0.0804339693228582,1.0,18.751937866210938,29.675683975219727,137.6314239501953,280.3333740234375,137.631433151208,280.33334960937503,0.0,0.0,0.0,0.0,prediction_sets_top1_singleton_alpha0.10.csv,seed2_calib0.40
topk_calibrated,0.1,2673,0.9150766928544708,44.0,18.751937866210938,29.675683975219727,137.6314239501953,280.3333740234375,21.055794927184607,35.47467498779298,116.5756382240234,466.79022697451586,516.1602783203125,0.0,prediction_sets_topk_calibrated_alpha0.10.csv,seed2_calib0.40
vanilla_conformal,0.1,2673,0.9113355780022446,42.49345304900861,18.751937866210938,29.675683975219727,137.6314239501953,280.3333740234375,21.57628357593281,35.824906158447284,116.0551495752752,450.32663713391696,516.1602783203125,0.0,prediction_sets_vanilla_conformal_alpha0.10.csv,seed2_calib0.40
