alpha,method,n_steps,n_episodes,step_coverage,episode_mean_coverage,episode_median_coverage,episode_all_steps_covered_rate,mean_set_size,episode_block_boot_mean,episode_block_boot_lo95,episode_block_boot_hi95,file,run_dir
0.1,aps_conformal,2295,20,0.9193899782135077,0.918167099421251,0.9184702410231184,0.0,43.99041394335512,0.9189763039178328,0.8955336259193137,0.9389406951970164,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,coras,2295,20,0.9172113289760347,0.9160596399316316,0.9392029741125266,0.1,27.16165577342048,0.9169165679864832,0.8894818645567057,0.9418802470318852,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,coras_aps,2295,20,0.9145969498910675,0.9139355539068768,0.9287981139774222,0.1,26.76078431372549,0.914335059043369,0.8868388847994111,0.9388710326815248,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,mondrian_domain,2295,20,0.9098039215686274,0.9109638359920345,0.9426379247351114,0.05,25.98736383442266,0.9094200098673992,0.8797489728515981,0.93658773388048,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,prompt_only_top1,2295,20,0.1816993464052287,0.185072234319833,0.1882186558445551,0.0,1.0,0.1818128173742158,0.1551882358304134,0.2087329654450783,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,temperature_conformal,2295,20,0.9154684095860568,0.9142572005973996,0.9059473684210526,0.0,44.29673202614379,0.9150950795095916,0.8899899084690722,0.9371268173567188,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,top1_singleton,2295,20,0.081917211328976,0.0834853176176622,0.077641623141824,0.0,1.0,0.0819143714318528,0.0664665364946238,0.0998683336688749,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,topk_calibrated,2295,20,0.922875816993464,0.9227560643513048,0.9337719298245616,0.0,47.0,0.9224808771773132,0.8923834349210957,0.9457613258749068,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,vanilla_conformal,2295,20,0.915032679738562,0.9141178208506254,0.9029113158071672,0.0,43.67538126361656,0.9147416472427264,0.8935705198256977,0.934571848323591,prediction_sets_compact_alpha0.10.csv,seed1_calib0.25
0.1,aps_conformal,2433,20,0.9066995478832716,0.908553118905118,0.9195847307161176,0.05,41.51335799424579,0.9066849883235892,0.8721677092018197,0.9386268460860562,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,coras,2433,20,0.915330867242088,0.9203202563974392,0.9230389576204264,0.0,26.29017673653925,0.9157270615618608,0.8945697931582979,0.9365563458095556,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,coras_aps,2433,20,0.9145088368269626,0.9197657972625178,0.9252068965517242,0.0,26.25277435265105,0.9149527105068672,0.89329818581991,0.9358128824492185,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,mondrian_domain,2433,20,0.905055487053021,0.9097564548496928,0.9045862068965518,0.0,25.0826140567201,0.905329346739838,0.8850193069605615,0.9267029241322684,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,prompt_only_top1,2433,20,0.1701602959309494,0.1733052533315343,0.1703653123933083,0.0,1.0,0.1706604825939241,0.1448791580731419,0.1970280822899694,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,temperature_conformal,2433,20,0.9058775174681464,0.9075708185743292,0.9195847307161176,0.05,42.39745170571311,0.9057993031059977,0.8703616578311559,0.939618874180643,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,top1_singleton,2433,20,0.1023427866831072,0.1052907698607903,0.0937198533667759,0.0,1.0,0.1022121387732324,0.0825881714595767,0.122626520075942,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,topk_calibrated,2433,20,0.9140978216194,0.91648577350396,0.9338199513381996,0.05,46.0,0.9142051097445502,0.8799814213147401,0.9431245116144285,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,vanilla_conformal,2433,20,0.9099876695437732,0.9119925530848206,0.9317997493179976,0.05,41.886970817920265,0.9099947480054222,0.8730939430545732,0.942625195077824,prediction_sets_compact_alpha0.10.csv,seed1_calib0.40
0.1,aps_conformal,2441,20,0.8742318721835314,0.880763238730818,0.8885821639444829,0.0,38.8037689471528,0.8749234993341857,0.8393291848625475,0.9093604659856064,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,coras,2441,20,0.8984022941417452,0.8965518012002466,0.9114089571755476,0.0,28.06636624334289,0.8986461211967272,0.8739658181673003,0.9199096644874968,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,coras_aps,2441,20,0.9041376485047112,0.901766585037635,0.9105170128148476,0.0,28.67595247849242,0.904285298141903,0.8814241799041479,0.9249057172798586,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,mondrian_domain,2441,20,0.8955346169602622,0.8958478899458842,0.8947601694080567,0.0,28.05366653011061,0.8956979030908006,0.8743691883372735,0.916401721461212,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,prompt_only_top1,2441,20,0.147890208930766,0.1467129742392715,0.1475074142070329,0.0,1.0,0.1480230122916868,0.1253980360671936,0.1704928374600505,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,temperature_conformal,2441,20,0.8758705448586644,0.8846979790229372,0.8885629936354574,0.0,38.80008193363376,0.8767538577824219,0.8402247190589338,0.912686783399618,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,top1_singleton,2441,20,0.0979106923392052,0.1000144876914219,0.0946118721461187,0.0,1.0,0.0979814663216235,0.0827455918256214,0.1147444909248845,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,topk_calibrated,2441,20,0.8770995493650143,0.887323068608046,0.8922056384742951,0.05,42.0,0.8779951599193618,0.8416529219705128,0.9156527112100556,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,vanilla_conformal,2441,20,0.8701351904956984,0.8782554249938654,0.9010147843583238,0.0,38.03564113068415,0.8709375385382011,0.8328509740886166,0.9072966607348476,prediction_sets_compact_alpha0.10.csv,seed2_calib0.10
0.1,aps_conformal,2382,20,0.9240134340890008,0.9245335924861164,0.939817885786649,0.05,44.38623005877414,0.9239421357340356,0.8940565005753391,0.9510387033648008,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,coras,2382,20,0.9256926952141058,0.924295991461008,0.9239390746240062,0.0,28.46725440806045,0.9257326395617388,0.9085736615735888,0.941203535544024,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,coras_aps,2382,20,0.927791771620487,0.9270933432918504,0.9210889835386208,0.0,28.857682619647356,0.9278544077571732,0.91115737423603,0.9434965400879928,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,mondrian_domain,2382,20,0.9130982367758188,0.9143837884755988,0.9229041095890412,0.0,27.36272040302267,0.9133269359062246,0.8922517045765801,0.9346438253758096,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,prompt_only_top1,2382,20,0.160369437447523,0.1615447105214582,0.1542898341744772,0.0,1.0,0.1603022710647553,0.1394432737503389,0.1822363198631383,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,temperature_conformal,2382,20,0.9206549118387908,0.9221550336709844,0.937254516889238,0.05,43.89462636439966,0.9207164787422036,0.8932329126465836,0.9470408012134378,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,top1_singleton,2382,20,0.0848026868178001,0.0885789533654355,0.0847340965077525,0.0,1.0,0.0850816285391952,0.0671574012541571,0.1050212967701152,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,topk_calibrated,2382,20,0.9122586062132662,0.9151060351484256,0.9114045158821278,0.1,45.0,0.912327430292212,0.8868487860914364,0.938850900999184,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,vanilla_conformal,2382,20,0.9164567590260284,0.9165894752585348,0.9390933531102252,0.1,43.840050377833755,0.9164090260339752,0.8826545674003301,0.9464068713276752,prediction_sets_compact_alpha0.10.csv,seed2_calib0.25
0.1,aps_conformal,2673,20,0.9195660306771418,0.9195716750264268,0.9205281719019108,0.05,42.93490460157127,0.9194674522503332,0.8952049665931606,0.9419117721211114,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,coras,2673,20,0.912832023943135,0.9117936825217818,0.9120723656006172,0.0,28.265993265993263,0.913025687653792,0.8959135084260921,0.9301873768658524,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,coras_aps,2673,20,0.9090909090909092,0.907492829620189,0.9067600193143408,0.0,28.337448559670783,0.9092342044867148,0.8916068899026516,0.9258881616036936,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,mondrian_domain,2673,20,0.9087167976056864,0.9092258532872044,0.9258908139915004,0.0,27.872053872053872,0.9089176778314256,0.8924643408709059,0.9245642931762575,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,prompt_only_top1,2673,20,0.1511410400299289,0.1516051420641894,0.1494421608925425,0.0,1.0,0.1513912771329103,0.1310855928329025,0.1719509065030216,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,temperature_conformal,2673,20,0.9165731387953612,0.9176516436752504,0.919059205190592,0.05,42.41937897493453,0.9164111029838402,0.8934275681818864,0.9384595549463346,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,top1_singleton,2673,20,0.0804339693228582,0.0834389471039271,0.0858516952043113,0.0,1.0,0.0802779432952124,0.0644306743199678,0.0970016617635593,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,topk_calibrated,2673,20,0.9150766928544708,0.91723614103186,0.931813508789966,0.05,44.0,0.9147974961307518,0.887946050334439,0.9390416798099364,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
0.1,vanilla_conformal,2673,20,0.9113355780022446,0.9116269651376758,0.9134994807892004,0.05,42.49345304900861,0.911213544631979,0.883665217034947,0.9370341583932292,prediction_sets_compact_alpha0.10.csv,seed2_calib0.40
